Rpsi(lP),Evac
1.167106442386109018e+41,3.182638380046795001e-01
1.168182097557061711e+41,3.186508321948709477e-01
1.169258744097804888e+41,3.190376485469773038e-01
1.170336382921988978e+41,3.194242860589753263e-01
1.171415014944182998e+41,3.198107437292844191e-01
1.172494641079722327e+41,3.201970205567965522e-01
1.173575262244862869e+41,3.205831155408656041e-01
1.174656879356627857e+41,3.209690276813368381e-01
1.175739493332962792e+41,3.213547559785087104e-01
1.176823105092582047e+41,3.217402994331627908e-01
1.177907715555124006e+41,3.221256570465526048e-01
1.178993325640997280e+41,3.225108278204336099e-01
1.180079936271516693e+41,3.228958107570246150e-01
1.181167548368846606e+41,3.232806048590382009e-01
1.182256162855942498e+41,3.236652091296690070e-01
1.183345780656688692e+41,3.240496225726239854e-01
1.184436402695743031e+41,3.244338441920770477e-01
1.185528029898693165e+41,3.248178729927332919e-01
1.186620663191902198e+41,3.252017079797493992e-01
1.187714303502665172e+41,3.255853481588319998e-01
1.188808951759053160e+41,3.259687925361582361e-01
1.189904608890051766e+41,3.263520401184327735e-01
1.191001275825501932e+41,3.267350899128769748e-01
1.192098953496044039e+41,3.271179409271839922e-01
1.193197642833253691e+41,3.275005921696089728e-01
1.194297344769486977e+41,3.278830426488910654e-01
1.195398060238037337e+41,3.282652913743164258e-01
1.196499790172980630e+41,3.286473373556735855e-01
1.197602535509331612e+41,3.290291796032828731e-01
1.198706297182888232e+41,3.294108171279860331e-01
1.199811076130389659e+41,3.297922489411748703e-01
1.200916873289359608e+41,3.301734740547543345e-01
1.202023689598244831e+41,3.305544914811711643e-01
1.203131525996357479e+41,3.309353002334035621e-01
1.204240383423815911e+41,3.313158993249905038e-01
1.205350262821683575e+41,3.316962877699938250e-01
1.206461165131812914e+41,3.320764645830212580e-01
1.207573091297002814e+41,3.324564287792485251e-01
1.208686042260842313e+41,3.328361793743822572e-01
1.209800018967869605e+41,3.332157153846890818e-01
1.210915022363413422e+41,3.335950358269847427e-01
1.212031053393733659e+41,3.339741397186568594e-01
1.213148113005962378e+41,3.343530260776607088e-01
1.214266202148045009e+41,3.347316939224749821e-01
1.215385321768879807e+41,3.351101422721911027e-01
1.216505472818160210e+41,3.354883701464357881e-01
1.217626656246534803e+41,3.358663765654334443e-01
1.218748873005448131e+41,3.362441605499624231e-01
1.219872124047302012e+41,3.366217211213836658e-01
1.220996410325295577e+41,3.369990573016303226e-01
1.222121732793566854e+41,3.373761681132368406e-01
1.223248092407133004e+41,3.377530525793014382e-01
1.224375490121831324e+41,3.381297097235087534e-01
1.225503926894460448e+41,3.385061385701520487e-01
1.226633403682620381e+41,3.388823381440962401e-01
1.227763921444874017e+41,3.392583074708068747e-01
1.228895481140587359e+41,3.396340455763390831e-01
1.230028083730090846e+41,3.400095514873670011e-01
1.231161730174520158e+41,3.403848242311462990e-01
1.232296421435976373e+41,3.407598628355434922e-01
1.233432158477367747e+41,3.411346663290246717e-01
1.234568942262549365e+41,3.415092337406784306e-01
1.235706773756265695e+41,3.418835641002115344e-01
1.236845653924088883e+41,3.422576564378985720e-01
1.237985583732562667e+41,3.426315097847031921e-01
1.239126564149039892e+41,3.430051231721358285e-01
1.240268596141846349e+41,3.433784956323875925e-01
1.241411680680119259e+41,3.437516261982146437e-01
1.242555818733970139e+41,3.441245139030720268e-01
1.243701011274323293e+41,3.444971577809715080e-01
1.244847259273079257e+41,3.448695568666093059e-01
1.245994563702952897e+41,3.452417101952827694e-01
1.247142925537616358e+41,3.456136168029520506e-01
1.248292345751639869e+41,3.459852757261969169e-01
1.249442825320429850e+41,3.463566860022450622e-01
1.250594365220374176e+41,3.467278466689621697e-01
1.251746966428678342e+41,3.470987567648796679e-01
1.252900629923530265e+41,3.474694153291589260e-01
1.254055356683937802e+41,3.478398214016189538e-01
1.255211147689892975e+41,3.482099740227266871e-01
1.256368003922208713e+41,3.485798722336251321e-01
1.257525926362663733e+41,3.489495150760900666e-01
1.258684915993941608e+41,3.493189015925851071e-01
1.259844973799570031e+41,3.496880308262115267e-01
1.261006100764065113e+41,3.500569018207698724e-01
1.262168297872768325e+41,3.504255136206841370e-01
1.263331566112011292e+41,3.507938652710951288e-01
1.264495906468952550e+41,3.511619558177849765e-01
1.265661319931742915e+41,3.515297843072449635e-01
1.266827807489361082e+41,3.518973497865995892e-01
1.267995370131759651e+41,3.522646513036935545e-01
1.269164008849803432e+41,3.526316879070490184e-01
1.270333724635208125e+41,3.529984586458613238e-01
1.271504518480686552e+41,3.533649625700209795e-01
1.272676391379783276e+41,3.537311987301033911e-01
1.273849344327042108e+41,3.540971661773967272e-01
1.275023378317839763e+41,3.544628639638661705e-01
1.276198494348553946e+41,3.548282911421815622e-01
1.277374693416397002e+41,3.551934467657075767e-01
1.278551976519584206e+41,3.555583298885315879e-01
1.279730344657166823e+41,3.559229395654274208e-01
1.280909798829179899e+41,3.562872748518710608e-01
1.282090340036580161e+41,3.566513348040942222e-01
1.283271969281183934e+41,3.570151184789774335e-01
1.284454687565814914e+41,3.573786249341749377e-01
1.285638495894136856e+41,3.577418532280012831e-01
1.286823395270822438e+41,3.581048024195620516e-01
1.288009386701386521e+41,3.584674715686153035e-01
1.289196471192354824e+41,3.588298597357025277e-01
1.290384649751096218e+41,3.591919659820349553e-01
1.291573923385992558e+41,3.595537893696248433e-01
1.292764293106270785e+41,3.599153289611468076e-01
1.293955759922150708e+41,3.602765838200617798e-01
1.295148324844784265e+41,3.606375530105362381e-01
1.296341988886190727e+41,3.609982355975021595e-01
1.297536753059407377e+41,3.613586306466150533e-01
1.298732618378320646e+41,3.617187372242814947e-01
1.299929585857835560e+41,3.620785543976489662e-01
1.301127656513708033e+41,3.624380812346338909e-01
1.302326831362715088e+41,3.627973168038854945e-01
1.303527111422485604e+41,3.631562601748140051e-01
1.304728497711650612e+41,3.635149104175738888e-01
1.305930991249779462e+41,3.638732666031233576e-01
1.307134593057317735e+41,3.642313278031190649e-01
1.308339304155736180e+41,3.645890930900320681e-01
1.309545125567362432e+41,3.649465615370689475e-01
1.310752058315550845e+41,3.653037322182364766e-01
1.311960103424514203e+41,3.656606042082686803e-01
1.313169261919494526e+41,3.660171765827174295e-01
1.314379534826593037e+41,3.663734484178792217e-01
1.315590923172920850e+41,3.667294187908544112e-01
1.316803427986536297e+41,3.670850867795053540e-01
1.318017050296379934e+41,3.674404514624776130e-01
1.319231791132427352e+41,3.677955119192214406e-01
1.320447651525516831e+41,3.681502672299562517e-01
1.321664632507523425e+41,3.685047164756982685e-01
1.322882735111186234e+41,3.688588587382503059e-01
1.324101960370283064e+41,3.692126931002290835e-01
1.325322309319457895e+41,3.695662186450303088e-01
1.326543782994394767e+41,3.699194344568557669e-01
1.327766382431645635e+41,3.702723396207036610e-01
1.328990108668782979e+41,3.706249332223889303e-01
1.330214962744335396e+41,3.709772143485401963e-01
1.331440945697723376e+41,3.713291820865518567e-01
1.332668058569412701e+41,3.716808355246984941e-01
1.333896302400740540e+41,3.720321737520007055e-01
1.335125678234091481e+41,3.723831958583511681e-01
1.336356187112723243e+41,3.727339009344058929e-01
1.337587830080942313e+41,3.730842880717103460e-01
1.338820608183930636e+41,3.734343563625654450e-01
1.340054522467920468e+41,3.737841049001535132e-01
1.341289573980021071e+41,3.741335327784299780e-01
1.342525763768372292e+41,3.744826390922424419e-01
1.343763092882080342e+41,3.748314229372282647e-01
1.345001562371151844e+41,3.751798834098726276e-01
1.346241173286649922e+41,3.755280196074921029e-01
1.347481926680517608e+41,3.758758306282618533e-01
1.348723823605755788e+41,3.762233155711809940e-01
1.349966865116247966e+41,3.765704735360992927e-01
1.351211052266936853e+41,3.769173036237075669e-01
1.352456386113649131e+41,3.772638049355643841e-01
1.353702867713251348e+41,3.776099765740553726e-01
1.354950498123583192e+41,3.779558176424509530e-01
1.356199278403393848e+41,3.783013272448287889e-01
1.357449209612496358e+41,3.786465044861925255e-01
1.358700292811591982e+41,3.789913484723396175e-01
1.359952529062448160e+41,3.793358583099793457e-01
1.361205919427722486e+41,3.796800331066566003e-01
1.362460464971140664e+41,3.800238719708142199e-01
1.363716166757319330e+41,3.803673740117228808e-01
1.364973025851923886e+41,3.807105383395622544e-01
1.366231043321601187e+41,3.810533640653805953e-01
1.367490220233914940e+41,3.813958503010914103e-01
1.368750557657501409e+41,3.817379961594936644e-01
1.370012056661892817e+41,3.820798007542616781e-01
1.371274718317696270e+41,3.824212631999724943e-01
1.372538543696416376e+41,3.827623826120710171e-01
1.373803533870634756e+41,3.831031581068967129e-01
1.375069689913831499e+41,3.834435888016741734e-01
1.376337012900566608e+41,3.837836738145391502e-01
1.377605503906299911e+41,3.841234122645048599e-01
1.378875164007550257e+41,3.844628032714763610e-01
1.380145994281828585e+41,3.848018459563004035e-01
1.381417995807571005e+41,3.851405394406665073e-01
1.382691169664298367e+41,3.854788828472224260e-01
1.383965516932435607e+41,3.858168752994691197e-01
1.385241038693494341e+41,3.861545159218824352e-01
1.386517736029891813e+41,3.864918038397837097e-01
1.387795610025133883e+41,3.868287381794617841e-01
1.389074661763634554e+41,3.871653180680678652e-01
1.390354892330897411e+41,3.875015426337368174e-01
1.391636302813335924e+41,3.878374110054583768e-01
1.392918894298433415e+41,3.881729223131928919e-01
1.394202667874674969e+41,3.885080756877955510e-01
1.395487624631480705e+41,3.888428702610726151e-01
1.396773765659366122e+41,3.891773051657423377e-01
1.398061092049760283e+41,3.895113795354601116e-01
1.399349604895189760e+41,3.898450925048098648e-01
1.400639305289096430e+41,3.901784432093290400e-01
1.401930194326021418e+41,3.905114307854760658e-01
1.403222273101423089e+41,3.908440543706558912e-01
1.404515542711838168e+41,3.911763131032044427e-01
1.405810004254814234e+41,3.915082061224440801e-01
1.407105658828841058e+41,3.918397325685859522e-01
1.408402507533513462e+41,3.921708915828432396e-01
1.409700551469346796e+41,3.925016823073284589e-01
1.410999791737963396e+41,3.928321038851726454e-01
1.412300229441908641e+41,3.931621554603985103e-01
1.413601865684836055e+41,3.934918361780340712e-01
1.414904701571324526e+41,3.938211451840390454e-01
1.416208738207039619e+41,3.941500816253590833e-01
1.417513976698666459e+41,3.944786446498877441e-01
1.418820418153840486e+41,3.948068334064857021e-01
1.420128063681310508e+41,3.951346470450007864e-01
1.421436914390754758e+41,3.954620847162350628e-01
1.422746971392966776e+41,3.957891455719702578e-01
1.424058235799671070e+41,3.961158287649584886e-01
1.425370708723709969e+41,3.964421334489475202e-01
1.426684391278857740e+41,3.967680587786484581e-01
1.427999284580009179e+41,3.970936039097607839e-01
1.429315389742992372e+41,3.974187679989629185e-01
1.430632707884734658e+41,3.977435502039322612e-01
1.431951240123192219e+41,3.980679496833408604e-01
1.433270987577281995e+41,3.983919655968178875e-01
1.434591951367045325e+41,3.987155971050264092e-01
1.435914132613462253e+41,3.990388433695964965e-01
1.437237532438639736e+41,3.993617035531846771e-01
1.438562151965624985e+41,3.996841768194078770e-01
1.439887992318594638e+41,4.000062623329251332e-01
1.441215054622666748e+41,4.003279592593715352e-01
1.442543340004090921e+41,4.006492667654170114e-01
1.443872849590060309e+41,4.009701840186950528e-01
1.445203584508877756e+41,4.012907101879068517e-01
1.446535545889885788e+41,4.016108444427267110e-01
1.447868734863397354e+41,4.019305859538558900e-01
1.449203152560861412e+41,4.022499338930071722e-01
1.450538800114675101e+41,4.025688874329299005e-01
1.451875678658374079e+41,4.028874457473780035e-01
1.453213789326443542e+41,4.032056080111350860e-01
1.454553133254509528e+41,4.035233734000049921e-01
1.455893711579149930e+41,4.038407410908365636e-01
1.457235525438060661e+41,4.041577102614862804e-01
1.458578575969987171e+41,4.044742800908712188e-01
1.459922864314652110e+41,4.047904497589034922e-01
1.461268391612924577e+41,4.051062184465711313e-01
1.462615159006629207e+41,4.054215853358729693e-01
1.463963167638739015e+41,4.057365496098766511e-01
1.465312418653184294e+41,4.060511104526534631e-01
1.466662913195045654e+41,4.063652670493591024e-01
1.468014652410363107e+41,4.066790185861685059e-01
1.469367637446304933e+41,4.069923642503224803e-01
1.470721869451096690e+41,4.073053032301133802e-01
1.472077349573949838e+41,4.076178347148757819e-01
1.473434078965231957e+41,4.079299578950057459e-01
1.474792058776273708e+41,4.082416719619511580e-01
1.476151290159563610e+41,4.085529761082363764e-01
1.477511774268555776e+41,4.088638695274312562e-01
1.478873512257864308e+41,4.091743514141749083e-01
1.480236505283070256e+41,4.094844209641670396e-01
1.481600754500916977e+41,4.097940773741922671e-01
1.482966261069116713e+41,4.101033198420885872e-01
1.484333026146521575e+41,4.104121475667665830e-01
1.485701050893051592e+41,4.107205597482275206e-01
1.487070336469623335e+41,4.110285555875327068e-01
1.488440884038319939e+41,4.113361342868273041e-01
1.489812694762198838e+41,4.116432950493320586e-01
1.491185769805486351e+41,4.119500370793662269e-01
1.492560110333384836e+41,4.122563595823177107e-01
1.493935717512267470e+41,4.125622617646663715e-01
1.495312592509485019e+41,4.128677428339759814e-01
1.496690736493562354e+41,4.131728019989169276e-01
1.498070150634002708e+41,4.134774384692364579e-01
1.499450836101460984e+41,4.137816514557770553e-01
1.500832794067671220e+41,4.140854401704939236e-01
1.502216025705373283e+41,4.143888038264201823e-01
1.503600532188486562e+41,4.146917416377114973e-01
1.504986314691913835e+41,4.149942528196103320e-01
1.506373374391739340e+41,4.152963365884699831e-01
1.507761712465032251e+41,4.155979921617454775e-01
1.509151330090045521e+41,4.158992187580169975e-01
1.510542228446019747e+41,4.162000155969601822e-01
1.511934408713355517e+41,4.165003818993637252e-01
1.513327872073542224e+41,4.168003168871476927e-01
1.514722619709083403e+41,4.170998197833335475e-01
1.516118652803671789e+41,4.173988898120673530e-01
1.517515972541991434e+41,4.176975261986111687e-01
1.518914580109918294e+41,4.179957281693661986e-01
1.520314476694320998e+41,4.182934949518433143e-01
1.521715663483262401e+41,4.185908257746859262e-01
1.523118141665799966e+41,4.188877198676614899e-01
1.524521912432162362e+41,4.191841764616793808e-01
1.525926976973674997e+41,4.194801947887873417e-01
1.527333336482686318e+41,4.197757740821322359e-01
1.528740992152743642e+41,4.200709135760551938e-01
1.530149945178394696e+41,4.203656125059794246e-01
1.531560196755387426e+41,4.206598701085113023e-01
1.532971748080472513e+41,4.209536856213742517e-01
1.534384600351603372e+41,4.212470582834627608e-01
1.535798754767737116e+41,4.215399873347824844e-01
1.537214212529036692e+41,4.218324720165242403e-01
1.538630974836670289e+41,4.221245115710042795e-01
1.540049042892988718e+41,4.224161052417126361e-01
1.541468417901451134e+41,4.227072522732787663e-01
1.542889101066549790e+41,4.229979519114892561e-01
1.544311093593988185e+41,4.232882034033048635e-01
1.545734396690480483e+41,4.235780059968322075e-01
1.547159011563953253e+41,4.238673589413455289e-01
1.548584939423346049e+41,4.241562614872790848e-01
1.550012181478812958e+41,4.244447128862490204e-01
1.551440738941522986e+41,4.247327123910247804e-01
1.552870613023861995e+41,4.250202592555517023e-01
1.554301804939232506e+41,4.253073527349425231e-01
1.555734315902230876e+41,4.255939920854946990e-01
1.557168147128573415e+41,4.258801765646868520e-01
1.558603299835019974e+41,4.261659054311459638e-01
1.560039775239554612e+41,4.264511779447144879e-01
1.561477574561180947e+41,4.267359933663916749e-01
1.562916699020128741e+41,4.270203509583862522e-01
